Code churn,Test churn,Prior changes,Average cyclomatic,Number of functions,Comment ratio,Closeness,Betweenness,PageRank,Number of comments,Developer exp.,Reviewer exp.,Review duration,Developer sentiment,Owner sentiment,LOC,Maximum nesting,Comment words,Landing delta,Module number,Response delta,Release delta
13.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,9,22.0,0.0,730.28,-3,0,0.0,0.0,71.0,-0.147175925926,1.0,1.89052083333,14.4179398148
14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1.0,3.0,12.08,-2,-1,0.0,0.0,0.0,0.142175925926,1.0,1.93025462963,10.5408101852
226.0,114.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,79,22.0,57.0,121.21,-3,-2,0.0,0.0,15.0,0.0,3.0,2.1996875,6.71019675926
11.0,0.0,35.0,11.0,40.0,0.23,1.91,1053833.41,4.63,90,2.0,3.0,1.05,-4,0,2401.0,5.0,43.0,0.0519560185185,1.0,0.335300925926,6.70425925926
119.0,134.0,748.0,7.0,104.5,0.16,1.66,257169.73,3.47,35,21.0,101.0,1.39,-3,-1,3646.0,5.0,48.33,-0.602222222222,3.0,1.61025462963,5.45760416667
11.0,0.0,11.0,3.0,58.0,0.09,1.76,414685.6,1.9,16,10.0,0.0,1.49,-2,-2,975.0,3.0,43.0,-2.41965277778,1.0,0.0115740740741,18.5196643519
78.0,0.0,48.0,6.0,42.0,0.18,1.65,689278.1,2.25,47,0.0,0.0,0.45,-4,0,1395.0,6.0,26.0,-2.79394675926,1.0,2.98130787037,10.5388657407
92.0,0.0,51.0,1.67,82.33,0.36,1.12,101314.42,22.26,26,1.0,2.0,82.73,-3,0,1140.0,1.67,0.0,1.91561342593,2.0,3.98819444444,27.5412962963
37.0,7.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.0,3.0,-0.15,-3,-1,0.0,0.0,6.0,-0.444328703704,2.0,0.371724537037,14.9414467593
7.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,1.91,-3,-1,0.0,0.0,26.0,15.5303935185,1.0,0.0,8.25069444444
97.0,0.0,1216.0,2.0,177.33,0.19,1.2,252375.42,1.87,45,69.0,136.0,0.9,-3,-2,4331.0,3.67,0.67,8.8215625,1.0,0.0513657407407,11.5051273148
48.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,33.0,237.82,-5,-5,0.0,0.0,0.0,3.08481481481,1.0,1.03077546296,6.7246412037
14.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,2.0,221.13,-4,-4,0.0,0.0,35.5,-0.352094907407,2.0,1.55255787037,8.06240740741
163.0,0.0,80.0,4.0,8.33,0.25,1.83,4092.36,1.9,33,0.0,0.0,7.59,-2,-2,142.67,2.0,0.0,2.01071759259,1.0,0.00775462962963,13.5419560185
15.0,0.0,123.0,19.0,53.0,0.16,1.03,16223.86,1.19,20,10.0,3.0,20.6,-3,0,4127.0,5.0,0.0,0.576886574074,1.0,0.392407407407,19.0349884259
15.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.0,0.0,18.49,-3,0,0.0,0.0,25.0,-3.66040509259,1.0,0.0,6.4622337963
110.0,39.0,504.0,1.0,86.0,0.5,1.84,5414.79,10.31,28,170.0,0.0,1.16,-3,0,997.0,1.0,1.0,0.826689814815,4.0,0.272337962963,0.761053240741
1728.0,17.0,928.0,2.59,27.24,0.28,1.7,262712.06,2.25,25,77.0,1.0,1.7,-3,-2,606.49,2.46,7.0,4.36736111111,3.0,1.96540509259,9.30554398148
57.0,23.0,284.0,2.0,131.5,0.24,1.77,1903789.04,125.83,17,24.0,10.0,-0.45,-2,-2,1630.5,3.5,0.0,-0.216423611111,2.0,0.0926041666667,15.5525694444
9.0,8.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,16,237.0,0.0,-0.01,-2,0,0.0,0.0,55.5,2.74917824074,1.0,0.741469907407,35.5737152778
26.0,84.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,13,15.0,0.0,22.4,-3,-2,0.0,0.0,43.0,1.30253472222,1.0,0.904143518519,33.5213310185
75.0,0.0,152.0,5.33,26.67,0.28,1.18,255635.33,1.6,10,12.0,67.0,6.5,-2,0,1535.67,2.67,0.0,3.10069444444,2.0,0.19068287037,6.1596412037
47.0,0.0,28.0,3.5,28.0,0.18,1.37,57354.92,1.47,130,15.0,1.0,295.56,-5,-4,750.5,5.0,88.0,-7.06875,3.0,0.00744212962963,34.3159722222
72.0,0.0,78.0,5.0,69.0,0.16,1.16,36748.87,1.85,57,3.0,24.0,-0.05,-4,-4,1577.0,5.0,38.25,-0.340972222222,3.0,0.124814814815,0.466354166667
20.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26,6.0,0.0,4.83,-2,-2,0.0,0.0,0.0,0.110324074074,1.0,0.531585648148,0.411956018519
22.0,88.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4.0,0.0,58.9,-3,-2,0.0,0.0,20.0,-20.9526388889,2.0,0.00118055555556,3.67613425926
106.0,0.0,1424.0,4.0,87.5,0.52,1.66,298342.63,4.82,27,141.0,0.0,11.25,-3,-2,3424.5,3.5,0.0,9.89019675926,2.0,0.0,0.634351851852
7.0,22.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,13.0,94.95,-3,-3,0.0,0.0,22.0,0.347743055556,2.0,1.8993287037,6.52061342593
268.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,-0.46,-4,0,0.0,0.0,31.33,10.5413425926,1.0,1.95952546296,9.40289351852
13.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2.0,0.0,4.3,-3,-2,0.0,0.0,8.33,75.9560300926,1.0,0.0416435185185,20.649224537
31.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,28,13.0,0.0,0.08,-3,0,0.0,0.0,0.0,-0.558912037037,2.0,0.0109375,14.2860185185
104.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,28,226.0,0.0,1.08,-4,0,0.0,0.0,22.67,4.57203703704,1.0,2.24753472222,6.69844907407
11.0,0.0,2.0,4.0,3.0,0.37,1.77,18156.27,2.73,10,0.0,0.0,0.09,-3,-3,98.0,2.0,0.0,3.28686342593,1.0,0.475347222222,17.2101041667
15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,140,1.0,3.0,10.61,-4,-2,0.0,0.0,0.0,-0.223310185185,2.0,0.2271875,3.79479166667
14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,71,6.0,0.0,17.77,-3,0,0.0,0.0,11.0,4.04974537037,1.0,4.77881944444,0.282939814815
28.0,0.0,717.0,5.0,66.0,0.06,1.16,656953.66,2.9,47,46.0,2.0,-0.29,-3,-1,1959.0,6.0,14.0,-0.263368055556,2.0,0.100543981481,0.51943287037
7.0,0.0,1168.0,4.0,251.0,0.17,1.18,40674.42,9.13,23,464.0,39.0,13.31,-3,0,5164.0,5.0,0.0,-0.159571759259,1.0,0.0025462962963,28.5852546296
14.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,44.0,9.01,-3,-1,0.0,0.0,4.0,1.63090277778,1.0,0.916122685185,27.2477546296
30.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,31,11.0,0.0,23.47,-3,0,0.0,0.0,1.5,1.39872685185,1.0,3.68119212963,18.4687731481
9.0,0.0,20.0,8.0,13.0,0.13,1.12,3759.42,1.52,10,17.0,0.0,19.63,-3,0,821.0,9.0,0.0,12.847650463,1.0,0.187858796296,14.3999189815
72.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,30,89.0,0.0,0.13,-4,0,0.0,0.0,0.0,8.02123842593,1.0,0.00443287037037,0.815821759259
24.0,0.0,353.0,5.0,102.0,0.08,1.12,925063.75,1.84,43,58.0,34.0,5.96,-4,-3,3373.0,5.0,46.5,-13.5346990741,1.0,12.7727314815,41.3857638889
45.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,5.0,0.64,-3,-3,0.0,0.0,0.0,0.0,1.0,0.443344907407,13.3778587963
8.0,0.0,9.0,3.0,20.0,0.17,1.84,96.56,1.43,8,1.0,1.0,0.29,-3,-3,366.0,2.0,0.0,0.0691435185185,1.0,1.89060185185,0.359085648148
79.0,42.0,63.0,0.0,0.0,0.0,0.49,0.0,1.34,14,18.0,21.0,0.59,-3,-1,0.0,0.0,0.5,28.2004166667,2.0,2.76001157407,1.23986111111
53.0,56.0,86.0,5.0,30.0,0.2,1.87,56.55,1.47,13,45.0,25.0,1.54,-3,-3,1239.0,3.0,10.0,0.082037037037,2.0,0.671909722222,20.6853472222
302.0,56.0,181.0,3.5,43.75,0.07,1.21,910.49,1.36,27,42.0,7.0,8.15,-2,0,566.75,3.0,8.33,13.8763888889,3.0,8.49201388889,9.89568287037
68.0,67.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,32,63.0,26.0,5.78,-5,0,0.0,0.0,30.0,-8.57168981481,3.0,0.452337962963,1.1137962963
120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,15,18.0,1.0,10.95,-3,-3,0.0,0.0,11.0,0.457048611111,3.0,1.68394675926,0.4259375
35.0,0.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,2.96,-3,-3,0.0,0.0,0.0,0.0,1.0,0.0,9.32103009259
170.0,0.0,2122.0,4.17,104.33,0.35,1.83,59862.14,5.77,23,37.0,4.0,-0.04,-2,0,3540.0,7.33,0.0,-2.42503472222,1.0,2.44726851852,9.2718287037
,,,0.0,0.0,0.0,0.0,0.0,0.0,12,,,-1.0,-3,-1,0.0,0.0,0.0,0.0,,0.863171296296,0.317731481481
61.0,0.0,3.0,0.0,0.0,0.0,0.47,0.0,1.29,17,3.0,0.0,2.84,-3,-1,0.0,0.0,19.0,6.96155092593,1.0,2.4209375,0.318645833333
8.0,0.0,61.0,2.0,46.0,0.18,1.19,102119.01,5.12,21,38.0,1.0,0.79,-3,-3,529.0,2.0,2.0,0.204178240741,1.0,0.00770833333333,25.5660763889
1502.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,16,268.0,28.0,19.79,-2,0,0.0,0.0,22.0,17.6287384259,1.0,0.0816319444444,2.64503472222
12.0,11.0,47.0,3.0,24.0,0.06,1.66,0.0,1.21,39,33.0,0.0,0.0,-2,-2,587.0,3.0,0.0,-0.0402893518519,1.0,0.268506944444,4.91528935185
115.0,0.0,3.0,5.0,10.0,0.31,1.96,3521.41,2.27,22,0.0,0.0,25.2,-3,-1,365.0,3.0,0.0,5.72762731481,1.0,1.49950231481,2.69414351852
28.0,0.0,146.0,4.0,221.0,0.12,1.77,3858.82,1.44,20,6.0,6.0,11.21,-2,0,5656.0,5.0,29.0,11.8993402778,2.0,0.294675925926,8.57668981481
110.0,721.0,508.0,6.0,8.44,0.55,1.78,40045.21,2.14,175,91.0,55.0,4.71,-5,-4,358.78,2.0,48.75,10.094375,6.0,0.0249189814815,7.56991898148
12.0,0.0,32.0,2.0,9.0,0.18,1.84,21269.76,10.81,9,23.0,0.0,0.69,-4,0,283.0,3.0,0.0,-1.34894675926,1.0,0.328935185185,0.823217592593
108.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,12,49.0,179.0,0.0,-3,-3,0.0,0.0,0.0,-1.54172453704,1.0,0.615787037037,1.60875
40.0,7.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5.0,6.0,52.22,-3,-3,0.0,0.0,103.0,34.1031365741,2.0,1.77078703704,34.3875115741
69.0,71.0,871.0,5.67,45.0,0.37,1.66,61748.82,10.93,32,48.0,0.0,10.14,-2,-2,2059.67,5.0,28.4,5.99430555556,4.0,1.23649305556,0.870416666667
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1.0,0.0,12.9,-2,-1,0.0,0.0,0.0,4.08267361111,1.0,0.109351851852,30.639537037
22.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,1.61,-5,0,0.0,0.0,0.0,0.0,1.0,0.400486111111,13.7347337963
47.0,51.0,67.0,2.0,27.0,0.04,1.12,831.74,1.64,27,19.0,0.0,20.25,-3,-2,342.0,3.0,0.0,0.627465277778,2.0,0.00172453703704,5.76722222222
14.0,0.0,17.0,4.0,7.0,0.25,1.77,219.72,1.3,26,3.0,0.0,182.05,-2,-2,205.0,7.0,0.0,-0.503449074074,1.0,1.66181712963,14.4027199074
62.0,29.0,249.0,4.0,153.0,0.25,1.65,4417.73,3.27,50,33.0,20.0,30.96,-4,0,3402.0,6.0,6.0,-5.88972222222,1.0,4.18641203704,3.76199074074
18.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.0,0.0,127.26,-3,0,0.0,0.0,8.0,3.26503472222,1.0,0.677002314815,35.5630555556
14.0,0.0,505.0,7.0,178.0,0.24,1.91,297858.04,3.06,49,16.0,74.0,12.07,-4,-3,6204.0,6.0,7.0,-0.151145833333,1.0,1.17820601852,3.38020833333
31.0,0.0,111.0,5.0,6.0,0.17,1.65,34083.0,1.26,22,0.0,0.0,16.7,-2,-2,963.0,3.0,62.5,3.50449074074,1.0,0.18587962963,15.3778935185
21.0,89.0,235.0,5.0,138.0,0.13,1.66,1530.26,1.35,21,17.0,0.0,12.06,-2,-2,3948.0,6.0,0.0,0.0340972222222,2.0,2.63061342593,9.41248842593
19.0,0.0,42.0,3.0,59.0,0.14,1.65,107897.4,2.09,9,23.0,0.0,0.22,-2,0,994.0,3.0,0.0,-1.10038194444,1.0,4.30081018519,6.72577546296
63.0,0.0,2543.0,3.33,59.83,0.29,1.65,185602.54,19.51,20,16.0,17.0,0.27,-3,0,1739.33,3.33,1.0,5.0846875,3.0,0.00604166666667,2.5781712963
248.0,0.0,1328.0,9.0,19.0,0.18,1.64,304.37,1.48,24,7.0,18.0,0.0,-3,-3,661.0,5.0,0.0,0.266851851852,2.0,4.05167824074,18.319537037
11.0,0.0,218.0,2.0,81.0,0.11,1.65,102800.94,1.42,20,23.0,0.0,1.09,-3,0,1183.0,3.0,9.0,10.8165046296,1.0,0.246840277778,7.60945601852
46.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,1.0,221.02,-2,-2,0.0,0.0,53.0,0.323287037037,1.0,0.714166666667,11.3699074074
62.0,5.0,97.0,2.0,98.5,0.48,1.77,211024.56,4.96,11,19.0,0.0,3.59,-2,-2,1811.5,3.0,0.0,0.33212962963,1.0,4.26524305556,20.9799652778
268.0,0.0,6545.0,2.44,137.44,0.14,1.27,206554.32,13.85,11,722.0,2357.0,28.58,-2,0,2796.78,3.89,0.0,46.1225810185,4.0,0.0,34.5373263889
6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2.0,0.0,4.04,-2,0,0.0,0.0,0.0,1.56496527778,1.0,5.86184027778,20.2150694444
11.0,0.0,260.0,2.0,123.0,0.09,1.77,95569.76,1.56,15,32.0,11.0,5.55,-3,-1,3017.0,4.0,5.5,-3.72384259259,1.0,0.097349537037,13.4160416667
22.0,0.0,72.0,3.0,107.5,0.41,1.77,1032450.84,34.66,17,0.0,4.0,5.65,-2,0,2645.5,4.0,0.0,-2.6571412037,1.0,3.00063657407,19.5364699074
34.0,38.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,17,23.0,0.0,34.23,-3,0,0.0,0.0,28.5,-0.94380787037,1.0,0.0946064814815,15.5549305556
14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0,0.0,-0.18,-1,-1,0.0,0.0,0.0,26.5162962963,1.0,2.75989583333,1.23940972222
143.0,0.0,217.0,7.0,27.0,0.06,0.91,7066.37,1.33,125,3.0,0.0,4.21,-3,-2,1497.0,4.0,0.0,-9.12825231481,2.0,0.370497685185,21.5543518519
15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,421,1.0,1.0,0.46,-4,-4,0.0,0.0,0.0,-0.172222222222,1.0,0.862164351852,34.7071759259
9.0,0.0,161.0,4.0,32.0,0.15,1.66,1230037.92,10.08,14,16.0,2.0,0.16,-4,0,690.0,3.0,0.0,5.59483796296,1.0,0.288113425926,8.07193287037
8.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,17,11.0,8.0,0.26,-3,-3,0.0,0.0,56.0,0.33912037037,1.0,1.01959490741,20.427974537
125.0,0.0,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,14,53.0,0.0,-0.05,-3,0,0.0,0.0,27.2,32.0462731481,2.0,6.98184027778,2.64103009259
19.0,0.0,9.0,2.0,15.0,0.11,1.84,495.31,1.57,17,4.0,0.0,4.28,-2,-2,182.0,3.0,0.0,0.0624305555556,1.0,0.269050925926,8.40034722222
10.0,0.0,70.0,3.0,38.0,0.2,1.92,333672.58,9.72,28,1.0,0.0,2.27,-4,-2,738.0,3.0,0.0,4.9668287037,1.0,2.24922453704,3.44916666667
30.0,45.0,2431.0,3.0,228.5,0.83,1.65,648222.02,38.52,16,868.0,0.0,1.26,-2,-2,7044.0,6.0,23.0,23.8013541667,2.0,0.0745601851852,31.8644675926
49.0,32.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.11,-2,-1,0.0,0.0,65.5,-0.914884259259,1.0,0.0801388888889,4.57799768519
152.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,43,12.0,54.0,1.24,-2,-2,0.0,0.0,82.33,-0.134016203704,2.0,0.134016203704,21.5142013889
18.0,9.0,553.0,4.0,106.0,0.11,1.79,300466.83,1.7,16,3.0,0.0,0.36,-3,0,2656.0,4.0,0.0,0.0633333333333,1.0,0.871747685185,12.1731597222
58.0,0.0,138.0,3.0,40.0,0.16,1.76,5574.22,2.0,94,15.0,0.0,7.97,-4,-1,1496.0,6.0,1.67,2.04790509259,3.0,5.29090277778,5.75556712963
33.0,8.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,27,4.0,0.0,16.37,-3,0,0.0,0.0,111.33,0.0047337962963,2.0,0.178159722222,3.75780092593
15.0,89.0,29.0,6.0,44.0,0.1,1.76,11460.65,1.94,13,3.0,0.0,19.75,-4,-4,1258.0,6.0,0.0,-0.644525462963,2.0,0.041087962963,19.4626967593
740.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,44,26.0,4.0,6.77,-3,-3,0.0,0.0,49.0,0.845289351852,2.0,0.090775462963,26.8861111111
90.0,74.0,150.0,4.0,10.0,0.5,1.88,25846.34,1.45,32,34.0,0.0,3.84,-3,-3,332.5,2.25,28.25,1.26508101852,1.0,0.165625,12.5260763889
1457.0,8.0,4014.0,2.91,63.23,0.2,1.53,94575.14,2.55,30,1057.0,957.0,56.34,-3,-3,1718.41,3.0,145.33,-7.10097222222,6.0,0.0142592592593,10.6718402778
123.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,55,17.0,27.0,24.12,-4,-2,0.0,0.0,165.67,1.68194444444,1.0,1.16648148148,6.66230324074
118.0,42.0,749.0,6.0,149.0,0.2,1.91,348501.38,4.75,17,28.0,111.0,86.87,-2,-2,3606.0,6.0,107.0,2.04412037037,1.0,0.193298611111,0.395717592593
,,,0.0,0.0,0.0,0.0,0.0,0.0,9,,,-1.0,-3,0,0.0,0.0,24.0,0.0,,7.25277777778,28.9000115741
8.0,0.0,8.0,2.0,7.0,0.78,1.16,0.0,1.32,35,0.0,5.0,6.52,-3,0,146.0,4.0,23.0,-0.656388888889,1.0,0.456064814815,1.38689814815
176.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,15,29.0,0.0,22.42,-2,-2,0.0,0.0,7.0,0.00650462962963,1.0,0.329456018519,32.291712963
494.0,0.0,692.0,2.27,42.91,0.16,1.58,19540.09,1.64,50,76.0,0.0,1.65,-3,-3,889.82,2.73,4.43,1.23513888889,5.0,0.868738425926,12.6480208333
274.0,69.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,24,7.0,0.0,3.46,-3,0,0.0,0.0,70.0,12.46875,1.0,0.28599537037,20.3000462963
20.0,0.0,18.0,5.0,14.0,0.13,1.76,11551.49,1.57,8,11.0,3.0,55.97,-4,0,392.0,4.0,0.0,-0.524710648148,1.0,0.600439814815,10.2640509259
9.0,0.0,48.0,2.0,21.0,0.11,1.61,0.0,1.23,20,5.0,2.0,127.74,-3,-3,187.0,2.0,50.0,5.74534722222,1.0,0.122835648148,9.91167824074
10.0,0.0,72.0,4.0,63.0,0.16,1.79,1470702.02,18.05,30,0.0,31.0,0.15,-3,0,1914.0,4.0,0.0,-14.8497222222,1.0,0.909722222222,15.5613194444
38.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,15,23.0,0.0,47.17,-3,-3,0.0,0.0,0.5,0.0,1.0,5.8691087963,20.3763425926
27.0,0.0,37.0,4.5,35.0,0.29,1.76,26790.4,3.04,22,7.0,17.0,21.54,-3,-2,1193.0,3.5,0.0,4.85484953704,1.0,0.00270833333333,21.6569791667
44.0,0.0,296.0,3.5,90.5,0.15,1.84,1879392.09,30.81,34,26.0,19.0,29.69,-2,-2,2311.5,3.0,0.0,2.73125,1.0,1.62086805556,8.02599537037
98.0,0.0,1311.0,2.33,26.33,0.43,1.32,696590.76,5.61,7,61.0,0.0,19.77,-3,0,899.33,2.67,72.0,0.329363425926,2.0,0.0,0.480428240741
0.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,87.54,-3,0,0.0,0.0,25.0,35.0571643519,1.0,0.352372685185,11.3298148148
18.0,0.0,24.0,3.0,85.0,0.16,1.03,2488.69,1.22,13,0.0,21.0,93.93,-2,0,2277.0,5.0,6.0,-0.176435185185,1.0,3.46076388889,31.9501967593
161.0,125.0,918.0,5.0,84.0,0.31,1.65,20314.87,1.26,58,76.0,14.0,27.22,-4,-3,2685.0,5.5,67.4,-0.1459375,7.0,2.9919212963,14.4763888889
8.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,7,16.0,0.0,20.14,-2,0,0.0,0.0,24.0,-0.694652777778,1.0,0.801435185185,13.4475462963
38.0,0.0,103.0,8.0,149.0,0.08,1.77,6073.92,1.49,26,33.0,1.0,21.29,-4,-3,5136.0,7.0,24.0,1.98974537037,1.0,0.295150462963,7.70395833333
31.0,0.0,2357.0,0.0,0.0,0.0,0.0,0.0,0.0,38,104.0,2357.0,71.63,-4,-3,0.0,0.0,0.0,-13.294849537,2.0,6.45241898148,20.5770833333
11.0,0.0,893.0,7.0,151.0,0.21,1.65,406806.84,5.42,24,40.0,113.0,87.55,-2,-2,3822.0,6.0,17.0,3.18876157407,1.0,5.12357638889,9.5866087963
71.0,0.0,17.0,2.0,30.0,0.08,1.84,0.0,1.32,10,8.0,0.0,-0.2,-3,-3,474.0,3.0,7.5,1.2840625,1.0,2.72524305556,1.19515046296
8.0,0.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.0,249.0,182.19,-3,-2,0.0,0.0,12.5,3.27267361111,1.0,0.0884375,14.5444560185
425.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,61,15.0,0.0,13.15,-4,-2,0.0,0.0,29.5,0.078125,2.0,0.897465277778,26.4353935185
50.0,0.0,271.0,1.5,49.5,0.59,1.24,112554.7,2.13,9,17.0,0.0,3.2,-2,-1,688.5,2.0,6.0,9.98962962963,1.0,0.1446875,3.76159722222
223.0,0.0,22.0,24.22,7.11,0.32,1.37,23080.38,9.01,23,0.0,0.0,74.86,-3,-3,573.0,3.0,0.0,7.25306712963,0.0,0.345636574074,27.4456365741
93.0,0.0,1717.0,4.0,223.0,0.13,1.87,704576.98,4.33,19,179.0,80.0,10.43,-3,-1,5172.33,7.33,13.67,-0.464548611111,3.0,1.30454861111,3.0615625
125.0,0.0,356.0,3.67,40.67,0.3,1.66,364025.77,8.49,43,66.0,37.0,30.79,-3,-1,1685.67,3.67,35.0,69.259525463,1.0,0.0,7.51196759259
11.0,0.0,1629.0,3.0,292.0,0.15,1.65,3585657.47,25.43,10,76.0,0.0,2.23,-2,0,6639.0,5.0,19.0,5.7916087963,1.0,0.115648148148,19.074212963
121.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,19,137.0,14.0,0.17,-3,-3,0.0,0.0,0.0,-0.32162037037,2.0,0.342523148148,4.08607638889
127.0,279.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.0,20.0,23.29,-2,-2,0.0,0.0,56.33,0.0910416666667,2.0,3.78795138889,8.24047453704
113.0,22.0,97.0,4.25,91.25,0.18,1.87,136787.09,9.36,14,8.0,0.0,171.42,-3,-3,1988.25,4.75,0.0,-0.551655092593,2.0,1.38171296296,3.14846064815
96.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,15.74,-3,-3,0.0,0.0,19.5,2.05210648148,1.0,0.884444444444,16.4959953704
260.0,0.0,313.0,2.09,17.82,0.36,1.57,3307.75,1.67,27,22.0,1.0,16.93,-2,-1,577.27,2.0,70.0,11.7771296296,1.0,0.00251157407407,2.64546296296
8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.0,0.0,69.03,-2,0,0.0,0.0,0.0,1.75569444444,1.0,0.00690972222222,1.45185185185
7.0,75.0,1708.0,0.0,0.0,0.0,0.0,0.0,0.0,21,32.0,1.0,0.03,-3,-2,0.0,0.0,0.0,-0.726157407407,1.0,10.8446643519,18.4450694444
18.0,0.0,358.0,5.0,66.0,0.06,1.16,656953.66,2.9,23,37.0,23.0,1.27,-3,0,1959.0,6.0,0.0,-1.41678240741,1.0,1.71408564815,2.2003125
8.0,0.0,1980.0,4.0,607.0,0.15,1.87,3459615.89,9.54,10,125.0,9.0,2.27,-3,-3,14081.0,6.0,25.0,-0.26255787037,1.0,2.75622685185,17.6468171296
32.0,0.0,379.0,4.0,103.0,0.2,1.92,4305.57,2.04,14,153.0,20.0,9.13,-2,-2,2696.0,4.0,0.0,-0.689699074074,1.0,0.0227314814815,19.4576967593
154.0,0.0,1698.0,2.38,43.38,0.22,1.52,548561.94,6.81,24,81.0,63.0,23.76,-2,-1,888.63,2.63,27.67,0.110451388889,1.0,7.93101851852,20.5555671296
7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4.0,0.0,27.55,-3,-3,0.0,0.0,0.0,0.00947916666667,1.0,0.327592592593,32.2887962963
156.0,0.0,9.0,1.0,9.5,0.15,1.83,9155.48,1.49,14,0.0,0.0,8.23,-3,-3,144.0,0.5,140.0,2.36196759259,1.0,1.868125,1.21189814815
348.0,0.0,1603.0,3.4,87.48,0.21,1.7,1073669.07,8.55,18,0.0,181.0,2.59,-3,0,2270.76,4.12,0.0,7.94760416667,9.0,2.86693287037,27.3368518519
93.0,0.0,31.0,6.33,8.0,1.75,1.61,11650.21,1.64,36,9.0,10.0,20.16,-4,0,338.67,3.33,278.0,-0.377824074074,1.0,3.19534722222,13.2305555556
409.0,0.0,70.0,5.0,75.5,0.08,1.79,157785.04,5.11,31,0.0,26.0,1.62,-4,-3,1590.0,4.0,0.0,6.59228009259,1.0,0.45005787037,22.6391203704
93.0,0.0,672.0,7.0,186.0,0.23,1.77,368865.09,4.95,22,25.0,96.0,3.96,-4,-4,6742.0,6.0,1.0,4.80497685185,1.0,0.32130787037,15.0319328704
1367.0,0.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,19,127.0,1.0,5.74,-4,0,0.0,0.0,85.0,32.0453356481,1.0,6.98019675926,2.6419212963
