bug1,bug2,,title1,title2
https://bugzilla.mozilla.org/show_bug.cgi?id=1177000,https://bugzilla.mozilla.org/show_bug.cgi?id=1186972,n,Clicking a menu button doesn't collapse when clicking on the dropmarker.,[e10s] Clicking a select doesn't collapse when clicking on the dropmarker on HiDPI
https://bugzilla.mozilla.org/show_bug.cgi?id=1148880,https://bugzilla.mozilla.org/show_bug.cgi?id=1155473,n,Unable to compile js 32-bit ARM-simulator shells on Mac,Add js 32-bit ARM-simulator Mac shells to treeherder
https://bugzilla.mozilla.org/show_bug.cgi?id=1256022,https://bugzilla.mozilla.org/show_bug.cgi?id=1269268,n,"Intermittent leakcheck | default process: 5200 bytes leaked (CondVar, DOMEventTargetHelper, Mutex, ReentrantMonitor, TCPSocket, ...)","Intermittent leakcheck | default process: 212 bytes leaked (CondVar, Mutex, Runnable, nsTArray_base, nsThread)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1218297,https://bugzilla.mozilla.org/show_bug.cgi?id=1269268,n,"Intermittent leakcheck | default process: 1060 bytes leaked (CondVar, EventTokenBucket, Mutex, nsDeque, nsRunnable, ...)","Intermittent leakcheck | default process: 212 bytes leaked (CondVar, Mutex, Runnable, nsTArray_base, nsThread)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1205156,https://bugzilla.mozilla.org/show_bug.cgi?id=1208847,n,Add telemetry to measure how often getUserMedia is used over non-secure origins,Add telemetry to measure how often secure cookies are set from non-secure origins
https://bugzilla.mozilla.org/show_bug.cgi?id=1196150,https://bugzilla.mozilla.org/show_bug.cgi?id=1215093,n,Use semitransparent border between toolbars and content for lightweight themes,"For lightweight themes, make toolbar buttons semitransparent white with a black border on :hover/:active"
https://bugzilla.mozilla.org/show_bug.cgi?id=1094509,https://bugzilla.mozilla.org/show_bug.cgi?id=1097236,n,DevEdition theme: switch to light devedition theme when light devtools theme is applied,DevEdition theme: doubled dropdown arrow in search field in light theme
https://bugzilla.mozilla.org/show_bug.cgi?id=1062437,https://bugzilla.mozilla.org/show_bug.cgi?id=1062545,n,Incorrect APZC tree built for some layer trees with multi-layer-apz,"For APZCs with multiple layers, print them beside each layer in the APZC tree log"
https://bugzilla.mozilla.org/show_bug.cgi?id=1062437,https://bugzilla.mozilla.org/show_bug.cgi?id=1168630,n,Incorrect APZC tree built for some layer trees with multi-layer-apz,if the layer we hit doesn't have an apzc (and no ancestor does either) search the tree for the root apzc with the same layers id
https://bugzilla.mozilla.org/show_bug.cgi?id=1115276,https://bugzilla.mozilla.org/show_bug.cgi?id=1148949,n,browser/browser/components/places/tests/browser/browser_555547.js fails intermittently when animations don't start promptly,"Intermittent test_deferred_start.html | Starting an animation with a delay starts from the correct point - Starting an animation with a delay starts from the correct point: assert_equals: Got a valid transform matrix on the compositor (got: """") expected 6"
https://bugzilla.mozilla.org/show_bug.cgi?id=1147283,https://bugzilla.mozilla.org/show_bug.cgi?id=1229330,y,Replace mozpack.path with mozpath,Fix imports in compare_locales/mach_commands.py after replacing mozpack.path with mozpath
https://bugzilla.mozilla.org/show_bug.cgi?id=1161654,https://bugzilla.mozilla.org/show_bug.cgi?id=1163360,n,Update Pocket code to latest version,Update Pocket code to latest version (May 9th code drop)
https://bugzilla.mozilla.org/show_bug.cgi?id=1161654,https://bugzilla.mozilla.org/show_bug.cgi?id=1164698,n,Update Pocket code to latest version,Update Pocket code to latest version (May 13th code drop)
https://bugzilla.mozilla.org/show_bug.cgi?id=1161654,https://bugzilla.mozilla.org/show_bug.cgi?id=1164208,n,Update Pocket code to latest version,Update Pocket code to latest version (May 11th code drop)
https://bugzilla.mozilla.org/show_bug.cgi?id=1161654,https://bugzilla.mozilla.org/show_bug.cgi?id=1165416,n,Update Pocket code to latest version,Update Pocket code to latest version (May 15th code drop)
https://bugzilla.mozilla.org/show_bug.cgi?id=1161654,https://bugzilla.mozilla.org/show_bug.cgi?id=1163111,y,Update Pocket code to latest version,Update Pocket code to latest version (May 7th code drop)
https://bugzilla.mozilla.org/show_bug.cgi?id=1161654,https://bugzilla.mozilla.org/show_bug.cgi?id=1163265,n,Update Pocket code to latest version,Update Pocket code to latest version (May 8th code drop)
https://bugzilla.mozilla.org/show_bug.cgi?id=1158858,https://bugzilla.mozilla.org/show_bug.cgi?id=1165386,n,Move 'suggested' and 'sponsored' labels to the top left of the tile,Always show SPONSORED for any type of sponsored tiles and SUGGESTED for other suggested
https://bugzilla.mozilla.org/show_bug.cgi?id=1116457,https://bugzilla.mozilla.org/show_bug.cgi?id=1200673,n,Intermittent browser_history_sidebar_search.js | application timed out after 330 seconds with no output on browser/components/places/tests/browser,Intermittent test_getUserMedia_audioCapture.html | application timed out after 330 seconds with no output or application crashed [@ mozilla::dom::HTMLMediaElement::NotifyAudioChannelAgent(bool)]
https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,https://bugzilla.mozilla.org/show_bug.cgi?id=1178601,n,"crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)","crash in mozilla::gl::GLBlitHelper::BlitImageToTexture(mozilla::layers::Image*, mozilla::gfx::IntSizeTyped<T> const&, unsigned int, unsigned int, mozilla::gl::OriginPos)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1175104,https://bugzilla.mozilla.org/show_bug.cgi?id=1175931,n,"crash in memcpy | DxxSwBlt::SrcCopy(DxxResFmt const*, DXGI_FORMAT, void*, D3D10_DDI_BOX const*, unsigned int, unsigned int, DXGI_FORMAT, void const*, D3D10_DDI_BOX const*, unsigned int, unsigned int, int)","crash in mozilla::gl::GLBlitHelper::BlitImageToTexture(mozilla::layers::Image*, mozilla::gfx::IntSizeTyped<T> const&, unsigned int, unsigned int, mozilla::gl::OriginPos)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1096026,https://bugzilla.mozilla.org/show_bug.cgi?id=1103273,y,"Assertion failure: !isInside(*pSlotsElems), at gc/Nursery.cpp:481","Assertion failure: !isInside(*pSlotsElems), at gc/Nursery.cpp:481"
https://bugzilla.mozilla.org/show_bug.cgi?id=1204836,https://bugzilla.mozilla.org/show_bug.cgi?id=1237350,,"In about:home, make any searchable keypress focus the search box, and restore ctrl+f to invoke the find bar.",Revert change on about:home which made any searchable keypress focus on the search box
https://bugzilla.mozilla.org/show_bug.cgi?id=1100501,https://bugzilla.mozilla.org/show_bug.cgi?id=1275448,n,Intermittent WinXP mochitest PROCESS-CRASH | Main app process exited normally | application crashed [@ moz_abort] with base::StatisticsRecorder::~StatisticsRecorder() on the stack,"Intermittent e10s PROCESS-CRASH | Main app process exited normally | application crashed [@ JS::Zone::~Zone()] after Assertion failure: typeDescrObjects.empty(), at /builds/slave/m-cen-m64-d-000000000000000000/build/src/js/src/gc/Zone.cpp:61"
https://bugzilla.mozilla.org/show_bug.cgi?id=1054516,https://bugzilla.mozilla.org/show_bug.cgi?id=1066794,n,uplift about:home/about:newtab search suggestions to Firefox 33,Make the search suggestions popup on about:home/about:newtab more consistent with the main search bar's popup for 33
https://bugzilla.mozilla.org/show_bug.cgi?id=1169754,https://bugzilla.mozilla.org/show_bug.cgi?id=1170803,n,Persist state that Firefox was a user's default browser,Preferences says that Firefox is not the default browser on Windows 10 when the Default Applications has Firefox set as the default browser
https://bugzilla.mozilla.org/show_bug.cgi?id=1238694,https://bugzilla.mozilla.org/show_bug.cgi?id=1250964,n,Crash [@ AutoWritableJitCode] or Crash [@ js::jit::Linker::newCode<(js::AllowGC)1>] or Crash [@ Instruction] or Crash [@ js::jit::JitCode::copyFrom],Crash [@ js::jit::ICStub::markCode] or Crash [@ FromExecutable] or Crash [@ markCode] with use-after-free
https://bugzilla.mozilla.org/show_bug.cgi?id=1208876,https://bugzilla.mozilla.org/show_bug.cgi?id=1257308,n,add 64 bit operations to MacroAssembler-none,"Too much recursion 64 bit Windows, 64 bit Firefox 45"
https://bugzilla.mozilla.org/show_bug.cgi?id=1283036,https://bugzilla.mozilla.org/show_bug.cgi?id=1284198,n,Build failure on macOS 10.12 Sierra,Build is broken on macOS 10.12 Sierra
https://bugzilla.mozilla.org/show_bug.cgi?id=1102295,https://bugzilla.mozilla.org/show_bug.cgi?id=1102297,y,Investigate whether we can get country data from mac OS APIs,Investigate whether we can get country data from Windows APIs
https://bugzilla.mozilla.org/show_bug.cgi?id=1109972,https://bugzilla.mozilla.org/show_bug.cgi?id=1253792,n,nsHyphenator assumes wrong bool size,"Intermittent 419985.html | application crashed [@ nsDocShell::DoURILoad(nsIURI*, nsIURI*, bool, nsIURI*, bool, unsigned int, nsISupports*, char const*, nsAString_internal const&, nsIInputStream*, nsIInputStream*, bool, nsIDocShell**, nsIRequest**, bool, b"
https://bugzilla.mozilla.org/show_bug.cgi?id=1059134,https://bugzilla.mozilla.org/show_bug.cgi?id=1253792,n,"ResolvePrototypeOrConstructor should take bool&, not bool, for cacheOnHolder","Intermittent 419985.html | application crashed [@ nsDocShell::DoURILoad(nsIURI*, nsIURI*, bool, nsIURI*, bool, unsigned int, nsISupports*, char const*, nsAString_internal const&, nsIInputStream*, nsIInputStream*, bool, nsIDocShell**, nsIRequest**, bool, b"
https://bugzilla.mozilla.org/show_bug.cgi?id=1058925,https://bugzilla.mozilla.org/show_bug.cgi?id=1253792,n,don't convert nullptr to bool in ClientAuthServer.cpp,"Intermittent 419985.html | application crashed [@ nsDocShell::DoURILoad(nsIURI*, nsIURI*, bool, nsIURI*, bool, unsigned int, nsISupports*, char const*, nsAString_internal const&, nsIInputStream*, nsIInputStream*, bool, nsIDocShell**, nsIRequest**, bool, b"
https://bugzilla.mozilla.org/show_bug.cgi?id=1153165,https://bugzilla.mozilla.org/show_bug.cgi?id=1253792,n,Make |operator bool| methods explicit,"Intermittent 419985.html | application crashed [@ nsDocShell::DoURILoad(nsIURI*, nsIURI*, bool, nsIURI*, bool, unsigned int, nsISupports*, char const*, nsAString_internal const&, nsIInputStream*, nsIInputStream*, bool, nsIDocShell**, nsIRequest**, bool, b"
https://bugzilla.mozilla.org/show_bug.cgi?id=1054813,https://bugzilla.mozilla.org/show_bug.cgi?id=1233666,n,"Intermittent test_timeoutTracing.html | application crashed [@ PL_DHashTableEnumerate(PLDHashTable*, PLDHashOperator (*)(PLDHashTable*, PLDHashEntryHdr*, unsigned int, void*), void*)] after ""Assertion failure: !didRemove || aTable->recursionLevel == 1""","Linux pgo M-e10s(bc2) on mozilla-aurora: application crashed [@ mozilla::FramePointerStackWalk(void (*)(unsigned int, void*, void*, void*), unsigned int, unsigned int, void*, void**, void*)]"
https://bugzilla.mozilla.org/show_bug.cgi?id=1238660,https://bugzilla.mozilla.org/show_bug.cgi?id=1282214,n,crash in OOM | unknown | mozalloc_abort | mozalloc_handle_oom | moz_xmalloc | nsAnimationManager::BuildAnimations,Crash in OOM | large | mozalloc_abort | mozalloc_handle_oom | moz_xmalloc | mp4parse_new
https://bugzilla.mozilla.org/show_bug.cgi?id=1059242,https://bugzilla.mozilla.org/show_bug.cgi?id=1078373,n,"Horizontal Scrollbar moves page to top, not horizontally",[Flame] horizontal scrollbar doesn't appear after zooming in on a page that is not initially horizontally scrollable
https://bugzilla.mozilla.org/show_bug.cgi?id=1044597,https://bugzilla.mozilla.org/show_bug.cgi?id=1141031,,in-content preferences: resized dialogs should not push buttons into overflow,"In-content preferences: in dialogs, some buttons are pushed into overflow (on Mac and Linux)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1056279,https://bugzilla.mozilla.org/show_bug.cgi?id=1073823,,Turn off enhanced tiles feature for non-en-US Firefox 33 users,Turn off enhanced tiles for all Firefox 33 users
https://bugzilla.mozilla.org/show_bug.cgi?id=1140709,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Crash [@ ??] or Assertion failure: isInt32(), at ../../dist/include/js/Value.h:1215 with SIMD","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1235995,https://bugzilla.mozilla.org/show_bug.cgi?id=1238496,,Add full mix-blend mode support to the OpenGL compositor,Add full mix-blend mode support to the D3D11 compositor
https://bugzilla.mozilla.org/show_bug.cgi?id=1235995,https://bugzilla.mozilla.org/show_bug.cgi?id=1243071,n,Add full mix-blend mode support to the OpenGL compositor,Add full mix-blend mode support to the D3D9 compositor
https://bugzilla.mozilla.org/show_bug.cgi?id=1238496,https://bugzilla.mozilla.org/show_bug.cgi?id=1243071,n,Add full mix-blend mode support to the D3D11 compositor,Add full mix-blend mode support to the D3D9 compositor
https://bugzilla.mozilla.org/show_bug.cgi?id=1163814,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,n,"Fennec crash in nsBaseAppShell::RunSyncSectionsInternal(bool, unsigned int)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1116473,https://bugzilla.mozilla.org/show_bug.cgi?id=1202080,n,"crash in PR_Lock | mozilla::gl::AndroidSurfaceTexture::Attach(mozilla::gl::GLContext*, unsigned int)","[e10s] Reproducible crash in telemetry.mozilla.org: nsTArray_Impl<T>::AppendElements<T>(unsigned int) | nsLineBreaker::AppendText(nsIAtom*, unsigned char const*, unsigned int, unsigned int, nsILineBreakSink*)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1097878,https://bugzilla.mozilla.org/show_bug.cgi?id=1166349,n,"crash in mozilla::net::HttpChannelParentListener::OnDataAvailable(nsIRequest*, nsISupports*, nsIInputStream*, unsigned __int64, unsigned int)","crash in OOM | large | NS_ABORT_OOM(unsigned int) | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)"
https://bugzilla.mozilla.org/show_bug.cgi?id=1069289,https://bugzilla.mozilla.org/show_bug.cgi?id=1150444,n,"Intermittent test_chaining.html | We should have received 2 metadataloaded event. http://mochi.test:8888/tests/content/media/test/variable-preskip.opus - got 1, expected 2","Intermittent test_WorkerDebugger.isFrozen.xul | Promise 1 out of 2 should be resolved. - got 2, expected 1"
https://bugzilla.mozilla.org/show_bug.cgi?id=1148925,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: zone->runtimeFromAnyThread()->gc.nursery.isEmpty(), at jsgcinlines.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1141379,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: isEmpty(), at dist/include/mozilla/LinkedList.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1099080,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !ins->isCall(), at jit/LiveRangeAllocator.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1083624,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,Fix assertion failure in Factory::GetDirect3D10Device(),"Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1103813,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !k->compartment()->options_.invisibleToDebugger(), at vm/Debugger.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1052147,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,Assertion failure: !aOther.IsNull() in mozilla::dom::AnimationPlayer::SetSource,"Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1142048,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: byteRegs.has(oldval), at js/src/jit/shared/MacroAssembler-x86-shared.h:732","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1104162,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !phaseStartTimes[phase], at gc/Statistics.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1142993,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !has(tmp), at /mozilla/builds/nightly/mozilla/js/src/jit/RegisterSets.h:392","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1094616,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !IsUninitializedLexical((activation.regs()).fp()->unaliasedLocal(i)), at vm/Interpreter.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1133196,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: frame.isDebuggee(), at Debugger.cpp:1987","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1063182,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !hasLazyType(), at vm/ObjectImpl.h:603","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1106164,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: isObject(), at js/Value.h:1243","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1123120,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !isInterpretedLazy(), at jsfun.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1182092,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !isIndex(&dummy), at c:\users\mozilla\debug-builds\mozilla-central\js\src\vm/String.h:1409","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1175622,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !unknownProperties(), at js/src/vm/TypeInference.cpp:2898","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1176852,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: OnTaskQueue(), at c:\users\mozilla\debug-builds\mozilla-central\dom\media\MediaDecoderStateMachine.h:944","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1126629,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !minimalInterval(interval), at js/src/jit/BacktrackingAllocator.cpp:572","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1070462,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !val.isMagic(), at jit/BaselineIC.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1155455,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: dbgobj->zone()->isGCSweeping(), at js/src/gc/Zone.cpp:152","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1180608,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !types.empty(), at vm/UnboxedObject.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1117240,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: newType, at jsobjinlines.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1057582,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !ObjectMayHaveExtraIndexedProperties(obj), at jit/VMFunctions.cpp:405","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1119579,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !comp.ref().done(), at gc/Zone.h","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1103273,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !isInside(*pSlotsElems), at gc/Nursery.cpp:481","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1077949,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !IsUninitializedLexical(val), at vm/Interpreter.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1115853,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: vp[1].isObject(), at vm/Interpreter.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1118911,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: it.isBaselineJS(), at js/src/jit/JitFrames.cpp:1565","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1062830,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: allowWrite(), at gc/Barrier.h:1048","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1103386,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: !has, at vm/DebuggerMemory.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1134515,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: entry.isJs(), at vm/SPSProfiler.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
https://bugzilla.mozilla.org/show_bug.cgi?id=1175010,https://bugzilla.mozilla.org/show_bug.cgi?id=1190272,n,"Assertion failure: v.isUndefined(), at jsnum.cpp","Assertion failure: isInt32(), at dist/include/js/Value.h or Assertion failure: isString(), at dist/include/js/Value.h or Assertion failure: isObjectOrNull(), at dist/include/js/Value.h or Assertion failure: isNumber(), at dist/include/js/Value.h"
